id,timestamp,plant,station,piece_id,event,status,pressao_bar,temperature,payload
490,2026-08-01 08:09:00,SmartN1,Injetora_04,PART-1239,piece.detected,OK,4.73,70.49,"{""pressao_bar"": 4.73, ""temperatura_c"": 70.49}"
491,2026-08-01 08:10:00,SmartN1,Injetora_04,PART-1240,press.cycle,WARNING,6.05,72.39,"{""pressao_bar"": 6.05, ""temperatura_c"": 72.39}"
492,2026-08-01 08:11:00,SmartN1,Fresadora_03,PART-1241,sensor.read,OK,5.43,69.08,"{""pressao_bar"": 5.43, ""temperatura_c"": 69.08}"
493,2026-08-01 08:12:00,SmartN1,Linha_Montagem,PART-1242,press.cycle,OK,5.18,69.7,"{""pressao_bar"": 5.18, ""temperatura_c"": 69.7}"
494,2026-08-01 08:13:00,SmartN1,Injetora_04,PART-1243,press.cycle,ERROR,5.99,73.45,"{""pressao_bar"": 5.99, ""temperatura_c"": 73.45}"
495,2026-08-01 08:14:00,SmartN1,Fresadora_03,PART-1244,inspection.done,OK,5.44,81.69,"{""pressao_bar"": 5.44, ""temperatura_c"": 81.69}"
496,2026-08-01 08:15:00,SmartN1,Injetora_04,PART-1245,piece.detected,OK,5.23,74.82,"{""pressao_bar"": 5.23, ""temperatura_c"": 74.82}"
497,2026-08-01 08:16:00,SmartN1,Fresadora_03,PART-1246,press.cycle,OK,6.32,69.53,"{""pressao_bar"": 6.32, ""temperatura_c"": 69.53}"
498,2026-08-01 08:17:00,SmartN1,Linha_Montagem,PART-1247,piece.detected,OK,5.72,75.22,"{""pressao_bar"": 5.72, ""temperatura_c"": 75.22}"
499,2026-08-01 08:18:00,SmartN1,Torno_CNC_02,PART-1248,temp.warning,OK,5.23,74.53,"{""pressao_bar"": 5.23, ""temperatura_c"": 74.53}"
500,2026-08-01 08:19:00,SmartN1,Fresadora_03,PART-1249,sensor.read,OK,5.61,66.46,"{""pressao_bar"": 5.61, ""temperatura_c"": 66.46}"
501,2026-08-01 08:20:00,SmartN1,Fresadora_03,PART-1000,sensor.read,OK,6.65,71.39,"{""pressao_bar"": 6.65, ""temperatura_c"": 71.39}"
502,2026-08-01 08:21:00,SmartN1,Injetora_04,PART-1001,piece.detected,OK,5.84,72.0,"{""pressao_bar"": 5.84, ""temperatura_c"": 72.0}"
503,2026-08-01 08:22:00,SmartN1,Linha_Montagem,PART-1002,temp.warning,ERROR,5.54,72.91,"{""pressao_bar"": 5.54, ""temperatura_c"": 72.91}"
504,2026-08-01 08:23:00,SmartN1,Prensa_01,PART-1003,sensor.read,OK,6.0,72.39,"{""pressao_bar"": 6.0, ""temperatura_c"": 72.39}"
505,2026-08-01 08:24:00,SmartN1,Prensa_01,PART-1004,sensor.read,OK,5.62,73.02,"{""pressao_bar"": 5.62, ""temperatura_c"": 73.02}"
506,2026-08-01 08:25:00,SmartN1,Torno_CNC_02,PART-1005,sensor.read,OK,5.6,69.23,"{""pressao_bar"": 5.6, ""temperatura_c"": 69.23}"
507,2026-08-01 08:26:00,SmartN1,Linha_Montagem,PART-1006,piece.detected,OK,5.54,71.36,"{""pressao_bar"": 5.54, ""temperatura_c"": 71.36}"
508,2026-08-01 08:27:00,SmartN1,Fresadora_03,PART-1007,inspection.done,OK,6.14,71.57,"{""pressao_bar"": 6.14, ""temperatura_c"": 71.57}"
509,2026-08-01 08:28:00,SmartN1,Prensa_01,PART-1008,sensor.read,OK,5.88,76.56,"{""pressao_bar"": 5.88, ""temperatura_c"": 76.56}"
510,2026-08-01 08:29:00,SmartN1,Torno_CNC_02,PART-1009,sensor.read,OK,6.37,70.06,"{""pressao_bar"": 6.37, ""temperatura_c"": 70.06}"
511,2026-08-01 08:30:00,SmartN1,Linha_Montagem,PART-1010,inspection.done,OK,5.92,71.64,"{""pressao_bar"": 5.92, ""temperatura_c"": 71.64}"
512,2026-08-01 08:31:00,SmartN1,Torno_CNC_02,PART-1011,sensor.read,OK,6.41,71.25,"{""pressao_bar"": 6.41, ""temperatura_c"": 71.25}"
513,2026-08-01 08:32:00,SmartN1,Prensa_01,PART-1012,inspection.done,OK,6.06,78.06,"{""pressao_bar"": 6.06, ""temperatura_c"": 78.06}"
514,2026-08-01 08:33:00,SmartN1,Injetora_04,PART-1013,sensor.read,OK,5.7,74.83,"{""pressao_bar"": 5.7, ""temperatura_c"": 74.83}"
515,2026-08-01 08:34:00,SmartN1,Injetora_04,PART-1014,press.cycle,OK,,69.23,"{""pressao_bar"": null, ""temperatura_c"": 69.23}"
516,2026-08-01 08:35:00,SmartN1,Linha_Montagem,PART-1015,press.cycle,OK,6.53,73.89,"{""pressao_bar"": 6.53, ""temperatura_c"": 73.89}"
517,2026-08-01 08:36:00,SmartN1,Torno_CNC_02,PART-1016,press.cycle,OK,6.32,68.96,"{""pressao_bar"": 6.32, ""temperatura_c"": 68.96}"
518,2026-08-01 08:37:00,SmartN1,Fresadora_03,PART-1017,inspection.done,OK,6.42,73.41,"{""pressao_bar"": 6.42, ""temperatura_c"": 73.41}"
519,2026-08-01 08:38:00,SmartN1,Prensa_01,PART-1018,temp.warning,OK,5.4,77.28,"{""pressao_bar"": 5.4, ""temperatura_c"": 77.28}"
520,2026-08-01 08:39:00,SmartN1,Injetora_04,PART-1019,piece.detected,ERROR,5.05,65.65,"{""pressao_bar"": 5.05, ""temperatura_c"": 65.65}"
521,2026-08-01 08:40:00,SmartN1,Injetora_04,PART-1020,sensor.read,OK,5.46,68.97,"{""pressao_bar"": 5.46, ""temperatura_c"": 68.97}"
522,2026-08-01 08:41:00,SmartN1,Torno_CNC_02,PART-1021,sensor.read,OK,5.87,73.05,"{""pressao_bar"": 5.87, ""temperatura_c"": 73.05}"
523,2026-08-01 08:42:00,SmartN1,Injetora_04,PART-1022,sensor.read,OK,5.54,71.11,"{""pressao_bar"": 5.54, ""temperatura_c"": 71.11}"
524,2026-08-01 08:43:00,SmartN1,Torno_CNC_02,PART-1023,inspection.done,OK,5.81,73.25,"{""pressao_bar"": 5.81, ""temperatura_c"": 73.25}"
525,2026-08-01 08:44:00,SmartN1,Prensa_01,PART-1024,press.cycle,OK,5.62,72.21,"{""pressao_bar"": 5.62, ""temperatura_c"": 72.21}"
526,2026-08-01 08:45:00,SmartN1,Torno_CNC_02,PART-1025,temp.warning,OK,5.09,66.62,"{""pressao_bar"": 5.09, ""temperatura_c"": 66.62}"
527,2026-08-01 08:46:00,SmartN1,Injetora_04,PART-1026,temp.warning,OK,5.97,74.68,"{""pressao_bar"": 5.97, ""temperatura_c"": 74.68}"
528,2026-08-01 08:47:00,SmartN1,Torno_CNC_02,PART-1027,press.cycle,OK,5.81,67.83,"{""pressao_bar"": 5.81, ""temperatura_c"": 67.83}"
529,2026-08-01 08:48:00,SmartN1,Injetora_04,PART-1028,inspection.done,WARNING,6.33,73.22,"{""pressao_bar"": 6.33, ""temperatura_c"": 73.22}"
530,2026-08-01 08:49:00,SmartN1,Linha_Montagem,PART-1029,temp.warning,OK,5.86,70.91,"{""pressao_bar"": 5.86, ""temperatura_c"": 70.91}"
531,2026-08-01 08:50:00,SmartN1,Injetora_04,PART-1030,piece.detected,OK,6.11,80.9,"{""pressao_bar"": 6.11, ""temperatura_c"": 80.9}"
532,2026-08-01 08:51:00,SmartN1,Injetora_04,PART-1031,press.cycle,OK,5.47,72.08,"{""pressao_bar"": 5.47, ""temperatura_c"": 72.08}"
533,2026-08-01 08:52:00,SmartN1,Injetora_04,PART-1032,piece.detected,OK,5.94,73.73,"{""pressao_bar"": 5.94, ""temperatura_c"": 73.73}"
534,2026-08-01 08:53:00,SmartN1,Linha_Montagem,PART-1033,sensor.read,OK,6.12,74.44,"{""pressao_bar"": 6.12, ""temperatura_c"": 74.44}"
535,2026-08-01 08:54:00,SmartN1,Fresadora_03,PART-1034,press.cycle,OK,6.02,73.68,"{""pressao_bar"": 6.02, ""temperatura_c"": 73.68}"
536,2026-08-01 08:55:00,SmartN1,Injetora_04,PART-1035,sensor.read,OK,5.71,72.41,"{""pressao_bar"": 5.71, ""temperatura_c"": 72.41}"
537,2026-08-01 08:56:00,SmartN1,Fresadora_03,PART-1036,sensor.read,OK,5.94,69.03,"{""pressao_bar"": 5.94, ""temperatura_c"": 69.03}"
538,2026-08-01 08:57:00,SmartN1,Prensa_01,PART-1037,inspection.done,OK,6.05,72.11,"{""pressao_bar"": 6.05, ""temperatura_c"": 72.11}"
539,2026-08-01 08:58:00,SmartN1,Torno_CNC_02,PART-1038,press.cycle,OK,6.28,65.97,"{""pressao_bar"": 6.28, ""temperatura_c"": 65.97}"
540,2026-08-01 08:59:00,SmartN1,Fresadora_03,PART-1039,sensor.read,OK,5.58,74.21,"{""pressao_bar"": 5.58, ""temperatura_c"": 74.21}"
541,2026-08-01 09:00:00,SmartN1,Prensa_01,PART-1040,sensor.read,OK,5.35,82.72,"{""pressao_bar"": 5.35, ""temperatura_c"": 82.72}"
542,2026-08-01 09:01:00,SmartN1,Torno_CNC_02,PART-1041,temp.warning,OK,5.47,73.12,"{""pressao_bar"": 5.47, ""temperatura_c"": 73.12}"
543,2026-08-01 09:02:00,SmartN1,Injetora_04,PART-1042,inspection.done,OK,5.86,73.69,"{""pressao_bar"": 5.86, ""temperatura_c"": 73.69}"
544,2026-08-01 09:03:00,SmartN1,Injetora_04,PART-1043,sensor.read,OK,5.8,67.07,"{""pressao_bar"": 5.8, ""temperatura_c"": 67.07}"
545,2026-08-01 09:04:00,SmartN1,Injetora_04,PART-1044,temp.warning,OK,6.05,69.64,"{""pressao_bar"": 6.05, ""temperatura_c"": 69.64}"
546,2026-08-01 09:05:00,SmartN1,Linha_Montagem,PART-1045,sensor.read,OK,6.13,75.63,"{""pressao_bar"": 6.13, ""temperatura_c"": 75.63}"
547,2026-08-01 09:06:00,SmartN1,Linha_Montagem,PART-1046,press.cycle,OK,,67.43,"{""pressao_bar"": null, ""temperatura_c"": 67.43}"
548,2026-08-01 09:07:00,SmartN1,Linha_Montagem,PART-1047,piece.detected,OK,5.61,69.95,"{""pressao_bar"": 5.61, ""temperatura_c"": 69.95}"
549,2026-08-01 09:08:00,SmartN1,Linha_Montagem,PART-1048,inspection.done,OK,5.88,74.49,"{""pressao_bar"": 5.88, ""temperatura_c"": 74.49}"
550,2026-08-01 09:09:00,SmartN1,Prensa_01,PART-1049,inspection.done,OK,6.25,75.33,"{""pressao_bar"": 6.25, ""temperatura_c"": 75.33}"
551,2026-08-01 09:10:00,SmartN1,Prensa_01,PART-1050,sensor.read,OK,5.78,72.12,"{""pressao_bar"": 5.78, ""temperatura_c"": 72.12}"
552,2026-08-01 09:11:00,SmartN1,Injetora_04,PART-1051,press.cycle,OK,6.35,72.93,"{""pressao_bar"": 6.35, ""temperatura_c"": 72.93}"
553,2026-08-01 09:12:00,SmartN1,Torno_CNC_02,PART-1052,sensor.read,OK,6.02,72.92,"{""pressao_bar"": 6.02, ""temperatura_c"": 72.92}"
554,2026-08-01 09:13:00,SmartN1,Linha_Montagem,PART-1053,press.cycle,OK,5.95,68.18,"{""pressao_bar"": 5.95, ""temperatura_c"": 68.18}"
555,2026-08-01 09:14:00,SmartN1,Torno_CNC_02,PART-1054,press.cycle,OK,5.76,72.24,"{""pressao_bar"": 5.76, ""temperatura_c"": 72.24}"
556,2026-08-01 09:15:00,SmartN1,Prensa_01,PART-1055,sensor.read,OK,5.79,73.35,"{""pressao_bar"": 5.79, ""temperatura_c"": 73.35}"
557,2026-08-01 09:16:00,SmartN1,Linha_Montagem,PART-1056,sensor.read,OK,5.93,72.19,"{""pressao_bar"": 5.93, ""temperatura_c"": 72.19}"
558,2026-08-01 09:17:00,SmartN1,Prensa_01,PART-1057,sensor.read,WARNING,,65.76,"{""pressao_bar"": null, ""temperatura_c"": 65.76}"
559,2026-08-01 09:18:00,SmartN1,Prensa_01,PART-1058,press.cycle,OK,6.25,77.87,"{""pressao_bar"": 6.25, ""temperatura_c"": 77.87}"
560,2026-08-01 09:19:00,SmartN1,Fresadora_03,PART-1059,piece.detected,OK,6.15,68.67,"{""pressao_bar"": 6.15, ""temperatura_c"": 68.67}"
561,2026-08-01 09:20:00,SmartN1,Prensa_01,PART-1060,sensor.read,OK,6.28,72.75,"{""pressao_bar"": 6.28, ""temperatura_c"": 72.75}"
562,2026-08-01 09:21:00,SmartN1,Injetora_04,PART-1061,temp.warning,OK,5.38,73.63,"{""pressao_bar"": 5.38, ""temperatura_c"": 73.63}"
563,2026-08-01 09:22:00,SmartN1,Prensa_01,PART-1062,sensor.read,OK,5.37,70.91,"{""pressao_bar"": 5.37, ""temperatura_c"": 70.91}"
564,2026-08-01 09:23:00,SmartN1,Linha_Montagem,PART-1063,press.cycle,WARNING,6.0,73.36,"{""pressao_bar"": 6.0, ""temperatura_c"": 73.36}"
565,2026-08-01 09:24:00,SmartN1,Injetora_04,PART-1064,press.cycle,OK,5.77,69.79,"{""pressao_bar"": 5.77, ""temperatura_c"": 69.79}"
566,2026-08-01 09:25:00,SmartN1,Prensa_01,PART-1065,sensor.read,WARNING,5.9,80.01,"{""pressao_bar"": 5.9, ""temperatura_c"": 80.01}"
567,2026-08-01 09:26:00,SmartN1,Injetora_04,PART-1066,sensor.read,OK,5.35,71.59,"{""pressao_bar"": 5.35, ""temperatura_c"": 71.59}"
568,2026-08-01 09:27:00,SmartN1,Prensa_01,PART-1067,inspection.done,WARNING,5.22,75.65,"{""pressao_bar"": 5.22, ""temperatura_c"": 75.65}"
569,2026-08-01 09:28:00,SmartN1,Injetora_04,PART-1068,press.cycle,OK,5.89,68.68,"{""pressao_bar"": 5.89, ""temperatura_c"": 68.68}"
570,2026-08-01 09:29:00,SmartN1,Torno_CNC_02,PART-1069,sensor.read,OK,5.5,75.02,"{""pressao_bar"": 5.5, ""temperatura_c"": 75.02}"
571,2026-08-01 09:30:00,SmartN1,Fresadora_03,PART-1070,sensor.read,OK,6.09,69.99,"{""pressao_bar"": 6.09, ""temperatura_c"": 69.99}"
572,2026-08-01 09:31:00,SmartN1,Injetora_04,PART-1071,inspection.done,OK,5.55,67.62,"{""pressao_bar"": 5.55, ""temperatura_c"": 67.62}"
573,2026-08-01 09:32:00,SmartN1,Linha_Montagem,PART-1072,sensor.read,OK,,68.77,"{""pressao_bar"": null, ""temperatura_c"": 68.77}"
574,2026-08-01 09:33:00,SmartN1,Fresadora_03,PART-1073,inspection.done,WARNING,4.89,69.53,"{""pressao_bar"": 4.89, ""temperatura_c"": 69.53}"
575,2026-08-01 09:34:00,SmartN1,Fresadora_03,PART-1074,sensor.read,OK,6.3,72.89,"{""pressao_bar"": 6.3, ""temperatura_c"": 72.89}"
576,2026-08-01 09:35:00,SmartN1,Prensa_01,PART-1075,press.cycle,OK,11.85,82.57,"{""pressao_bar"": 11.85, ""temperatura_c"": 82.57}"
577,2026-08-01 09:36:00,SmartN1,Injetora_04,PART-1076,sensor.read,ERROR,5.2,82.07,"{""pressao_bar"": 5.2, ""temperatura_c"": 82.07}"
578,2026-08-01 09:37:00,SmartN1,Fresadora_03,PART-1077,piece.detected,WARNING,5.0,71.37,"{""pressao_bar"": 5.0, ""temperatura_c"": 71.37}"
579,2026-08-01 09:38:00,SmartN1,Linha_Montagem,PART-1078,piece.detected,OK,5.56,75.86,"{""pressao_bar"": 5.56, ""temperatura_c"": 75.86}"
580,2026-08-01 09:39:00,SmartN1,Linha_Montagem,PART-1079,press.cycle,OK,6.18,68.11,"{""pressao_bar"": 6.18, ""temperatura_c"": 68.11}"
581,2026-08-01 09:40:00,SmartN1,Linha_Montagem,PART-1080,sensor.read,ERROR,5.59,65.14,"{""pressao_bar"": 5.59, ""temperatura_c"": 65.14}"
582,2026-08-01 09:41:00,SmartN1,Prensa_01,PART-1081,sensor.read,OK,5.72,72.61,"{""pressao_bar"": 5.72, ""temperatura_c"": 72.61}"
583,2026-08-01 09:42:00,SmartN1,Torno_CNC_02,PART-1082,sensor.read,OK,6.2,74.41,"{""pressao_bar"": 6.2, ""temperatura_c"": 74.41}"
584,2026-08-01 09:43:00,SmartN1,Injetora_04,PART-1083,sensor.read,WARNING,5.4,75.24,"{""pressao_bar"": 5.4, ""temperatura_c"": 75.24}"
585,2026-08-01 09:44:00,SmartN1,Fresadora_03,PART-1084,inspection.done,OK,5.53,76.28,"{""pressao_bar"": 5.53, ""temperatura_c"": 76.28}"
586,2026-08-01 09:45:00,SmartN1,Injetora_04,PART-1085,piece.detected,OK,5.89,71.34,"{""pressao_bar"": 5.89, ""temperatura_c"": 71.34}"
587,2026-08-01 09:46:00,SmartN1,Fresadora_03,PART-1086,sensor.read,OK,5.69,72.75,"{""pressao_bar"": 5.69, ""temperatura_c"": 72.75}"
588,2026-08-01 09:47:00,SmartN1,Prensa_01,PART-1087,temp.warning,OK,5.45,75.37,"{""pressao_bar"": 5.45, ""temperatura_c"": 75.37}"
589,2026-08-01 09:48:00,SmartN1,Injetora_04,PART-1088,inspection.done,OK,6.08,76.68,"{""pressao_bar"": 6.08, ""temperatura_c"": 76.68}"
590,2026-08-01 09:49:00,SmartN1,Prensa_01,PART-1089,press.cycle,OK,6.01,69.33,"{""pressao_bar"": 6.01, ""temperatura_c"": 69.33}"
591,2026-08-01 09:50:00,SmartN1,Prensa_01,PART-1090,press.cycle,OK,6.13,73.24,"{""pressao_bar"": 6.13, ""temperatura_c"": 73.24}"
592,2026-08-01 09:51:00,SmartN1,Injetora_04,PART-1091,inspection.done,OK,5.74,74.77,"{""pressao_bar"": 5.74, ""temperatura_c"": 74.77}"
593,2026-08-01 09:52:00,SmartN1,Injetora_04,PART-1092,press.cycle,OK,5.1,73.02,"{""pressao_bar"": 5.1, ""temperatura_c"": 73.02}"
594,2026-08-01 09:53:00,SmartN1,Fresadora_03,PART-1093,press.cycle,OK,5.8,70.32,"{""pressao_bar"": 5.8, ""temperatura_c"": 70.32}"
595,2026-08-01 09:54:00,SmartN1,Linha_Montagem,PART-1094,piece.detected,OK,5.33,72.51,"{""pressao_bar"": 5.33, ""temperatura_c"": 72.51}"
596,2026-08-01 09:55:00,SmartN1,Prensa_01,PART-1095,sensor.read,OK,4.99,74.35,"{""pressao_bar"": 4.99, ""temperatura_c"": 74.35}"
597,2026-08-01 09:56:00,SmartN1,Torno_CNC_02,PART-1096,inspection.done,OK,5.69,69.84,"{""pressao_bar"": 5.69, ""temperatura_c"": 69.84}"
598,2026-08-01 09:57:00,SmartN1,Fresadora_03,PART-1097,press.cycle,WARNING,5.84,68.31,"{""pressao_bar"": 5.84, ""temperatura_c"": 68.31}"
599,2026-08-01 09:58:00,SmartN1,Fresadora_03,PART-1098,press.cycle,OK,6.44,79.71,"{""pressao_bar"": 6.44, ""temperatura_c"": 79.71}"
600,2026-08-01 09:59:00,SmartN1,Linha_Montagem,PART-1099,sensor.read,OK,5.32,73.16,"{""pressao_bar"": 5.32, ""temperatura_c"": 73.16}"
601,2026-08-01 10:00:00,SmartN1,Linha_Montagem,PART-1100,sensor.read,OK,6.07,75.78,"{""pressao_bar"": 6.07, ""temperatura_c"": 75.78}"
602,2026-08-01 10:01:00,SmartN1,Prensa_01,PART-1101,sensor.read,OK,5.16,73.23,"{""pressao_bar"": 5.16, ""temperatura_c"": 73.23}"
603,2026-08-01 10:02:00,SmartN1,Fresadora_03,PART-1102,sensor.read,WARNING,6.31,76.18,"{""pressao_bar"": 6.31, ""temperatura_c"": 76.18}"
604,2026-08-01 10:03:00,SmartN1,Fresadora_03,PART-1103,piece.detected,OK,5.52,72.78,"{""pressao_bar"": 5.52, ""temperatura_c"": 72.78}"
605,2026-08-01 10:04:00,SmartN1,Torno_CNC_02,PART-1104,sensor.read,OK,5.67,74.55,"{""pressao_bar"": 5.67, ""temperatura_c"": 74.55}"
606,2026-08-01 10:05:00,SmartN1,Prensa_01,PART-1105,sensor.read,OK,5.67,68.62,"{""pressao_bar"": 5.67, ""temperatura_c"": 68.62}"
607,2026-08-01 10:06:00,SmartN1,Prensa_01,PART-1106,press.cycle,ERROR,6.1,66.32,"{""pressao_bar"": 6.1, ""temperatura_c"": 66.32}"
608,2026-08-01 10:07:00,SmartN1,Linha_Montagem,PART-1107,press.cycle,OK,5.22,70.83,"{""pressao_bar"": 5.22, ""temperatura_c"": 70.83}"
609,2026-08-01 10:08:00,SmartN1,Prensa_01,PART-1108,sensor.read,OK,5.73,67.51,"{""pressao_bar"": 5.73, ""temperatura_c"": 67.51}"
610,2026-08-01 10:09:00,SmartN1,Torno_CNC_02,PART-1109,sensor.read,OK,5.54,65.09,"{""pressao_bar"": 5.54, ""temperatura_c"": 65.09}"
611,2026-08-01 10:10:00,SmartN1,Prensa_01,PART-1110,inspection.done,OK,6.68,73.56,"{""pressao_bar"": 6.68, ""temperatura_c"": 73.56}"
612,2026-08-01 10:11:00,SmartN1,Injetora_04,PART-1111,sensor.read,OK,5.37,66.31,"{""pressao_bar"": 5.37, ""temperatura_c"": 66.31}"
613,2026-08-01 10:12:00,SmartN1,Injetora_04,PART-1112,inspection.done,OK,4.77,75.82,"{""pressao_bar"": 4.77, ""temperatura_c"": 75.82}"
614,2026-08-01 10:13:00,SmartN1,Torno_CNC_02,PART-1113,sensor.read,OK,6.48,77.54,"{""pressao_bar"": 6.48, ""temperatura_c"": 77.54}"
615,2026-08-01 10:14:00,SmartN1,Linha_Montagem,PART-1114,press.cycle,OK,6.0,67.45,"{""pressao_bar"": 6.0, ""temperatura_c"": 67.45}"
616,2026-08-01 10:15:00,SmartN1,Fresadora_03,PART-1115,sensor.read,OK,5.49,73.51,"{""pressao_bar"": 5.49, ""temperatura_c"": 73.51}"
617,2026-08-01 10:16:00,SmartN1,Prensa_01,PART-1116,piece.detected,OK,5.79,79.0,"{""pressao_bar"": 5.79, ""temperatura_c"": 79.0}"
618,2026-08-01 10:17:00,SmartN1,Linha_Montagem,PART-1117,sensor.read,OK,5.48,70.85,"{""pressao_bar"": 5.48, ""temperatura_c"": 70.85}"
619,2026-08-01 10:18:00,SmartN1,Linha_Montagem,PART-1118,sensor.read,OK,5.02,74.64,"{""pressao_bar"": 5.02, ""temperatura_c"": 74.64}"
620,2026-08-01 10:19:00,SmartN1,Prensa_01,PART-1119,sensor.read,OK,5.73,80.88,"{""pressao_bar"": 5.73, ""temperatura_c"": 80.88}"
621,2026-08-01 10:20:00,SmartN1,Fresadora_03,PART-1120,piece.detected,OK,5.73,66.63,"{""pressao_bar"": 5.73, ""temperatura_c"": 66.63}"
622,2026-08-01 10:21:00,SmartN1,Prensa_01,PART-1121,inspection.done,OK,5.94,68.93,"{""pressao_bar"": 5.94, ""temperatura_c"": 68.93}"
623,2026-08-01 10:22:00,SmartN1,Fresadora_03,PART-1122,sensor.read,WARNING,5.41,74.47,"{""pressao_bar"": 5.41, ""temperatura_c"": 74.47}"
624,2026-08-01 10:23:00,SmartN1,Torno_CNC_02,PART-1123,sensor.read,OK,5.49,80.1,"{""pressao_bar"": 5.49, ""temperatura_c"": 80.1}"
625,2026-08-01 10:24:00,SmartN1,Fresadora_03,PART-1124,piece.detected,OK,5.65,70.01,"{""pressao_bar"": 5.65, ""temperatura_c"": 70.01}"
626,2026-08-01 10:25:00,SmartN1,Linha_Montagem,PART-1125,inspection.done,OK,5.41,81.03,"{""pressao_bar"": 5.41, ""temperatura_c"": 81.03}"
627,2026-08-01 10:26:00,SmartN1,Torno_CNC_02,PART-1126,press.cycle,OK,6.25,72.96,"{""pressao_bar"": 6.25, ""temperatura_c"": 72.96}"
628,2026-08-01 10:27:00,SmartN1,Injetora_04,PART-1127,inspection.done,OK,6.14,65.61,"{""pressao_bar"": 6.14, ""temperatura_c"": 65.61}"
629,2026-08-01 10:28:00,SmartN1,Torno_CNC_02,PART-1128,sensor.read,OK,5.59,78.07,"{""pressao_bar"": 5.59, ""temperatura_c"": 78.07}"
630,2026-08-01 10:29:00,SmartN1,Fresadora_03,PART-1129,sensor.read,OK,6.01,70.88,"{""pressao_bar"": 6.01, ""temperatura_c"": 70.88}"
631,2026-08-01 10:30:00,SmartN1,Torno_CNC_02,PART-1130,sensor.read,OK,5.3,74.07,"{""pressao_bar"": 5.3, ""temperatura_c"": 74.07}"
632,2026-08-01 10:31:00,SmartN1,Torno_CNC_02,PART-1131,press.cycle,OK,5.62,66.69,"{""pressao_bar"": 5.62, ""temperatura_c"": 66.69}"
633,2026-08-01 10:32:00,SmartN1,Injetora_04,PART-1132,sensor.read,WARNING,6.39,69.86,"{""pressao_bar"": 6.39, ""temperatura_c"": 69.86}"
634,2026-08-01 10:33:00,SmartN1,Fresadora_03,PART-1133,sensor.read,WARNING,6.06,67.26,"{""pressao_bar"": 6.06, ""temperatura_c"": 67.26}"
635,2026-08-01 10:34:00,SmartN1,Linha_Montagem,PART-1134,sensor.read,OK,5.92,66.89,"{""pressao_bar"": 5.92, ""temperatura_c"": 66.89}"
636,2026-08-01 10:35:00,SmartN1,Torno_CNC_02,PART-1135,press.cycle,OK,5.66,72.84,"{""pressao_bar"": 5.66, ""temperatura_c"": 72.84}"
637,2026-08-01 10:36:00,SmartN1,Prensa_01,PART-1136,sensor.read,OK,5.78,74.48,"{""pressao_bar"": 5.78, ""temperatura_c"": 74.48}"
638,2026-08-01 10:37:00,SmartN1,Linha_Montagem,PART-1137,sensor.read,OK,5.21,70.59,"{""pressao_bar"": 5.21, ""temperatura_c"": 70.59}"
639,2026-08-01 10:38:00,SmartN1,Torno_CNC_02,PART-1138,inspection.done,WARNING,5.67,67.47,"{""pressao_bar"": 5.67, ""temperatura_c"": 67.47}"
640,2026-08-01 10:39:00,SmartN1,Linha_Montagem,PART-1139,sensor.read,OK,5.95,68.03,"{""pressao_bar"": 5.95, ""temperatura_c"": 68.03}"
641,2026-08-01 10:40:00,SmartN1,Prensa_01,PART-1140,sensor.read,OK,5.79,73.8,"{""pressao_bar"": 5.79, ""temperatura_c"": 73.8}"
642,2026-08-01 10:41:00,SmartN1,Linha_Montagem,PART-1141,press.cycle,OK,5.79,72.89,"{""pressao_bar"": 5.79, ""temperatura_c"": 72.89}"
643,2026-08-01 10:42:00,SmartN1,Linha_Montagem,PART-1142,inspection.done,OK,5.54,73.86,"{""pressao_bar"": 5.54, ""temperatura_c"": 73.86}"
644,2026-08-01 10:43:00,SmartN1,Prensa_01,PART-1143,press.cycle,OK,5.44,77.95,"{""pressao_bar"": 5.44, ""temperatura_c"": 77.95}"
645,2026-08-01 10:44:00,SmartN1,Prensa_01,PART-1144,sensor.read,ERROR,5.4,74.51,"{""pressao_bar"": 5.4, ""temperatura_c"": 74.51}"
646,2026-08-01 10:45:00,SmartN1,Prensa_01,PART-1145,inspection.done,OK,5.7,73.93,"{""pressao_bar"": 5.7, ""temperatura_c"": 73.93}"
647,2026-08-01 10:46:00,SmartN1,Injetora_04,PART-1146,press.cycle,OK,6.09,80.79,"{""pressao_bar"": 6.09, ""temperatura_c"": 80.79}"
648,2026-08-01 10:47:00,SmartN1,Prensa_01,PART-1147,sensor.read,OK,5.46,71.54,"{""pressao_bar"": 5.46, ""temperatura_c"": 71.54}"
649,2026-08-01 10:48:00,SmartN1,Linha_Montagem,PART-1148,press.cycle,OK,5.82,80.84,"{""pressao_bar"": 5.82, ""temperatura_c"": 80.84}"
650,2026-08-01 10:49:00,SmartN1,Prensa_01,PART-1149,piece.detected,WARNING,5.81,77.48,"{""pressao_bar"": 5.81, ""temperatura_c"": 77.48}"
651,2026-08-01 10:50:00,SmartN1,Torno_CNC_02,PART-1150,press.cycle,OK,6.17,71.46,"{""pressao_bar"": 6.17, ""temperatura_c"": 71.46}"
652,2026-08-01 10:51:00,SmartN1,Prensa_01,PART-1151,inspection.done,OK,5.81,75.32,"{""pressao_bar"": 5.81, ""temperatura_c"": 75.32}"
