idade,renda_mensal,valor_solicitado,numero_parcelas,score_serasa,num_consultas_recentes,atrasos_ultimos_12m,valor_parcela,comprometimento_renda,tipo_vinculo_CLT,tipo_vinculo_ESTUDANTE,tipo_vinculo_PJ,tipo_vinculo_SERVIDOR_PUBLICO,estado_civil_Divorciado,estado_civil_Solteiro,estado_civil_Viuvo,escolaridade_Medio,escolaridade_Pos_Graduacao,escolaridade_Superior
50.5,15589.89,29327.58,24,351.5,3,0,1221.9825,0.07838300970796908,True,False,False,False,False,True,False,False,False,True
40.3,3314.07,27718.99,60,717.3,3,1,461.9831666666667,0.1394005453332794,False,False,False,False,False,True,False,False,False,False
49.4,2218.52,32432.59,24,601.5,5,0,1351.3579166666666,0.6091258634474369,False,False,True,False,False,False,False,True,False,False
33.2,4254.45,27846.78,12,859.5,5,1,2320.565,0.5454441806921126,True,False,False,False,False,False,False,False,False,True
39.0,1537.53,12758.77,36,752.8,2,2,354.41027777777776,0.2305062505919984,False,False,True,False,False,False,True,False,False,True
18.8,3972.57,18978.57,48,617.9,6,2,395.386875,0.09952924026630305,True,False,False,False,False,True,False,True,False,False
18.5,12151.99,22334.66,24,435.4,0,1,930.6108333333333,0.07658094127525812,True,False,False,False,False,True,False,False,False,True
28.8,5175.08,6731.4,12,646.2,2,0,560.9499999999999,0.1083944593931022,False,False,False,False,False,False,False,False,True,False
25.5,1749.43,15247.88,60,572.6,7,1,254.13133333333332,0.1452652188888273,False,False,False,False,False,False,False,False,False,True
39.5,3063.86,13921.24,36,580.6,1,0,386.7011111111111,0.1262137009683778,True,False,False,False,False,True,False,False,False,True
40.4,10906.76,25705.89,12,587.5,1,0,2142.1575,0.19640640282136362,True,False,False,False,False,False,False,True,False,False
33.1,4873.65,17573.0,48,732.2,2,1,366.1041666666667,0.07511909265447371,False,False,False,True,False,False,False,False,False,True
42.4,11779.05,26478.85,12,514.5,5,0,2206.570833333333,0.18733011842721037,False,True,False,False,False,False,False,False,True,False
55.5,2886.91,9292.94,24,758.8,3,0,387.2058333333334,0.1341246633916841,False,False,False,False,False,False,False,False,True,False
38.7,7084.63,6908.47,24,533.6,4,1,287.85291666666666,0.04063062097249404,False,True,False,False,False,False,False,False,False,True
28.1,2281.65,20094.96,12,693.5,4,0,1674.58,0.7339337727787618,True,False,False,False,True,False,False,True,False,False
34.4,4818.54,10660.79,12,507.4,0,2,888.3991666666667,0.1843710262492283,True,False,False,False,False,False,False,True,False,False
29.7,2032.34,31602.9,24,271.9,2,0,1316.7875000000001,0.6479169300022786,False,False,True,False,False,False,False,True,False,False
32.4,3597.13,19345.85,12,449.1,2,0,1612.1541666666665,0.448177897986697,True,False,False,False,False,True,False,False,False,True
44.4,1749.82,23210.21,36,659.4,5,3,644.7280555555556,0.36845392775886454,True,False,False,False,False,False,False,True,False,False
35.6,3009.15,2555.5,24,621.4,4,1,106.47916666666667,0.035385130788699586,False,False,False,True,False,False,False,False,False,True
37.8,4077.34,19856.4,60,461.4,2,0,330.94,0.08116566172758302,True,False,False,False,False,True,False,False,False,True
51.4,2693.97,29523.39,24,551.9,2,2,1230.14125,0.4566276704765544,True,False,False,False,False,False,False,False,False,True
42.4,3465.0,33720.75,24,668.0,3,0,1405.03125,0.4054924230721719,False,False,False,False,False,True,False,True,False,False
52.1,3097.38,14154.44,36,611.2,1,0,393.1788888888889,0.12693918331605972,True,False,False,False,True,False,False,False,False,False
53.4,3249.86,28413.53,36,808.0,4,0,789.2647222222222,0.2428611447242683,False,False,False,False,True,False,False,False,False,True
19.1,2606.48,6806.31,12,916.2,2,3,567.1925,0.2176086130812106,False,False,True,False,False,False,False,False,True,False
21.6,3930.31,15029.75,48,575.2,1,0,313.1197916666667,0.07966796279936876,True,False,False,False,False,False,False,True,False,False
57.0,1958.43,4217.11,12,717.5,1,0,351.4258333333333,0.1794426308517062,True,False,False,False,False,False,False,False,False,True
42.6,2135.07,7952.53,24,700.7,1,1,331.35541666666666,0.1551965111751378,False,False,True,False,False,True,False,True,False,False
36.8,2482.44,26973.73,60,706.5,4,1,449.56216666666666,0.18109689050115924,False,False,True,False,False,True,False,True,False,False
43.2,3956.08,22063.61,36,623.3,2,2,612.8780555555555,0.1549205410422312,False,False,False,False,False,True,False,True,False,False
48.4,2918.96,13633.42,24,587.4,1,1,568.0591666666667,0.19461012303031403,False,True,False,False,False,False,False,False,False,True
44.5,5856.85,31517.36,12,602.1,5,2,2626.4466666666667,0.4484401448188472,True,False,False,False,False,True,False,True,False,False
29.3,3788.45,3519.09,60,623.3,5,0,58.651500000000006,0.015481661324600667,False,False,False,True,False,True,False,True,False,False
47.7,1740.49,20835.37,24,805.2,2,1,868.1404166666666,0.4987908070019124,True,False,False,False,False,True,False,True,False,False
48.5,1571.96,4224.99,12,872.9,2,0,352.0825,0.22397675370889364,True,False,False,False,False,False,False,False,False,True
28.8,6198.48,32718.81,24,802.5,1,0,1363.28375,0.21993839583262612,False,False,True,False,False,False,False,False,True,False
38.3,5253.39,2433.03,36,486.4,2,2,67.58416666666668,0.012864867549909297,False,False,False,False,True,False,False,True,False,False
21.0,5407.97,25752.98,24,805.5,4,0,1073.0408333333332,0.19841841418298348,False,False,False,False,False,False,False,True,False,False
38.5,8532.01,10741.94,60,990.0,5,3,179.03233333333336,0.02098360563612763,False,False,False,False,False,True,False,True,False,False
21.5,8443.87,18692.49,48,600.1,2,1,389.42687500000005,0.04611947774406821,True,False,False,False,False,False,False,False,False,True
36.9,2364.9,9371.26,12,870.6,3,0,780.9383333333334,0.3302204448522681,True,False,False,False,False,False,False,False,False,False
57.9,7963.03,31498.36,24,634.7,5,0,1312.4316666666666,0.16481561227554217,False,False,False,False,False,True,False,True,False,False
47.7,5245.13,10059.9,12,507.5,0,0,838.3249999999999,0.15982921269858094,False,False,False,False,False,False,False,True,False,False
50.8,6900.37,28223.85,60,581.3,2,3,470.3975,0.06816989513871011,True,False,False,False,False,True,False,False,False,True
40.0,9378.07,17815.0,60,515.0,2,1,296.9166666666667,0.031660743239286894,False,False,True,False,False,False,False,False,False,True
28.8,7036.15,3813.61,60,813.0,1,1,63.56016666666667,0.009033372878112738,True,False,False,False,False,True,False,False,False,True
27.3,2291.74,14059.05,48,739.7,3,2,292.89687499999997,0.127805455122285,False,False,False,False,False,False,False,True,False,False
56.3,5210.89,14577.73,12,654.5,2,1,1214.8108333333332,0.23312924107053512,True,False,False,False,False,False,False,False,True,False
48.3,5398.76,31102.4,12,753.2,4,2,2591.866666666667,0.48008554961987776,True,False,False,False,False,False,False,False,False,True
55.7,3581.9,21645.25,48,598.8,1,0,450.9427083333333,0.12589483432658224,True,False,False,False,False,False,False,True,False,False
21.7,10617.15,19354.47,12,484.8,2,2,1612.8725000000002,0.15191200072344088,False,False,False,False,False,True,False,True,False,False
38.5,3145.86,28396.41,24,415.2,3,1,1183.18375,0.3761082013309295,False,False,False,False,False,False,True,True,False,False
33.2,1849.78,21235.24,36,929.2,5,1,589.8677777777779,0.3188853672268725,True,False,False,False,False,True,False,False,False,True
32.5,4264.07,19437.17,48,572.9,1,0,404.94104166666665,0.12949295926816135,False,False,False,False,False,True,False,False,False,True
26.0,7535.14,2618.1,24,724.5,3,2,109.08749999999999,0.014477169615326097,False,False,True,False,False,False,False,True,False,False
31.8,10062.8,17039.0,12,734.5,1,0,1419.9166666666667,0.14110552383587188,True,False,False,False,False,True,False,True,False,False
38.4,3621.59,23850.2,12,611.2,3,0,1987.5166666666667,0.5487967056399812,False,False,False,False,True,False,False,False,False,False
42.4,1905.51,13702.69,36,528.8,2,1,380.6302777777778,0.1997524420130324,True,False,False,False,False,True,False,False,False,True
33.3,4376.26,9186.17,60,573.5,1,1,153.10283333333334,0.034984857614375,True,False,False,False,False,True,False,True,False,False
40.1,2034.76,8529.2,24,643.7,1,0,355.3833333333334,0.17465614204464996,False,False,True,False,False,False,False,False,False,True
26.2,5484.72,10559.07,24,793.8,1,1,439.96125,0.08021580850031394,False,False,True,False,False,False,False,True,False,False
49.7,7887.52,10336.44,60,570.7,6,1,172.274,0.02184133920187671,False,False,False,True,False,False,False,True,False,False
35.3,5354.56,4441.63,12,585.8,1,1,370.1358333333333,0.06912534972847065,False,False,True,False,False,False,False,True,False,False
35.8,2192.57,27901.42,24,689.9,1,0,1162.5591666666667,0.530226702620395,False,False,False,False,False,True,False,True,False,False
39.6,3709.74,19266.19,36,471.4,2,1,535.1719444444444,0.14426130753147967,False,False,False,False,False,False,False,False,False,False
38.9,4700.28,30893.37,24,601.9,4,0,1287.2237499999999,0.27386107790629266,False,False,False,False,False,True,False,False,False,True
40.3,2428.67,18617.43,12,759.4,5,1,1551.4525,0.6388074516554021,False,False,True,False,False,False,False,False,True,False
38.7,2594.11,25558.42,36,698.5,3,0,709.9561111111111,0.2736800322169494,True,False,False,False,False,True,False,False,False,False
38.7,2299.33,24502.87,60,734.4,3,1,408.3811666666667,0.17760876641916515,False,False,False,False,False,False,False,False,True,False
69.1,2279.4,23111.67,36,897.2,5,1,641.9908333333333,0.2816490438347121,False,False,False,False,False,False,False,False,True,False
35.0,7244.46,12388.43,12,655.4,2,0,1032.3691666666666,0.14250464013075098,False,False,False,False,False,True,False,True,False,False
33.3,6807.02,30353.0,24,573.5,2,1,1264.7083333333333,0.18579471361555955,True,False,False,False,False,True,False,True,False,False
37.4,2080.78,14066.19,36,623.5,4,1,390.7275,0.18777934145955197,False,False,True,False,False,True,False,False,False,True
40.4,7634.32,23663.52,24,684.8,1,1,985.98,0.12915099166769145,False,False,False,False,False,True,False,True,False,False
33.3,9087.12,34359.54,36,471.0,1,2,954.4316666666667,0.10503126024706992,True,False,False,False,False,False,False,True,False,False
21.1,1620.92,25947.83,24,558.8,1,1,1081.1595833333333,0.6670036625270196,False,False,False,False,True,False,False,True,False,False
25.6,7513.02,28989.84,36,623.3,2,0,805.2733333333333,0.10718370672000024,False,False,False,True,False,False,False,False,False,True
26.3,4264.07,23144.2,24,839.6,1,1,964.3416666666667,0.12949295926816135,False,False,True,False,False,False,True,False,False,True
51.8,10247.25,6518.22,36,546.5,1,0,181.06166666666667,0.01766929337041389,False,False,False,True,False,True,False,False,False,True
28.6,9481.45,21023.18,60,657.8,3,1,350.3863333333333,0.03695493125669428,False,False,True,False,False,False,False,False,False,False
44.0,4438.99,26737.5,36,527.0,4,1,742.7083333333334,0.16731471160335715,True,False,False,False,False,True,False,True,False,False
42.1,2393.47,30053.92,36,594.8,5,0,834.8311111111111,0.3487953087455276,False,False,False,False,False,False,False,False,False,True
46.0,4309.73,15470.37,24,513.4,3,0,644.59875,0.14956824406733546,True,False,False,False,False,True,False,True,False,False
52.2,5387.97,20999.75,48,436.1,0,0,437.4947916666667,0.08119844595546787,False,False,False,False,False,False,False,False,False,True
33.8,7091.65,20215.15,60,668.8,2,0,336.9191666666667,0.04750927727560919,False,False,False,True,False,False,False,True,False,False
35.4,8156.06,13520.2,36,619.6,3,1,375.56111111111113,0.04604687933274673,False,False,True,False,False,True,False,True,False,False
31.5,4080.52,6331.65,36,498.8,2,1,175.87916666666666,0.043102145372561636,True,False,False,False,False,False,False,False,False,True
36.1,7635.53,9589.66,12,542.5,1,1,799.1383333333333,0.1046604927603884,False,False,False,False,False,True,False,False,True,False
35.4,2322.99,22733.68,24,471.8,5,0,947.2366666666667,0.4077661387216498,False,False,False,False,False,True,False,False,False,True
38.9,2089.21,12835.79,12,567.7,3,0,1069.6491666666668,0.5119873835309964,False,False,False,False,True,False,False,False,True,False
45.2,10022.14,27549.33,48,471.0,6,1,573.944375,0.05726764687255652,False,False,False,False,True,False,False,True,False,False
50.7,17648.07,26766.31,48,547.2,1,1,557.6314583333334,0.03159730542871602,False,False,False,True,False,True,False,False,False,True
50.3,4408.83,30714.72,48,857.2,3,2,639.89,0.14513827898753576,False,False,False,False,False,False,False,True,False,False
38.7,3464.82,16467.51,60,644.1,6,0,274.45849999999996,0.07921291703692278,False,False,True,False,False,True,False,False,False,True
45.6,2226.87,32535.83,48,654.1,2,1,677.8297916666667,0.3043867799300358,True,False,False,False,False,True,False,False,True,False
27.9,5131.33,3026.58,24,428.7,4,0,126.1075,0.02457598707435307,True,False,False,False,False,True,False,False,False,True
24.0,5930.07,3232.6,24,366.8,2,1,134.69166666666666,0.02271333499259424,False,False,True,False,False,True,False,True,False,False
42.1,9503.88,3086.06,24,675.4,7,0,128.58583333333334,0.01352982499758363,True,False,False,False,False,True,False,False,False,True
34.7,8138.91,16404.08,36,669.5,3,0,455.66888888888894,0.05598647587072768,True,False,False,False,False,True,False,False,False,True
21.3,5867.63,29393.86,12,738.9,1,0,2449.4883333333332,0.41745787126297235,False,False,False,False,False,True,False,True,False,False
24.9,2004.25,20161.1,12,620.5,3,0,1680.0916666666665,0.8382645170432936,False,False,False,False,False,True,False,False,False,True
23.6,6887.32,20937.47,12,723.0,3,1,1744.7891666666667,0.2533335410774193,False,False,False,True,False,False,False,False,False,True
51.1,4688.44,16821.31,12,526.7,0,2,1401.7758333333334,0.29898555390353254,False,False,False,True,False,False,False,True,False,False
62.3,4192.04,18635.14,60,647.3,4,1,310.58566666666667,0.0740893851026643,False,False,True,False,False,False,False,False,False,True
36.7,5402.64,30671.5,12,753.0,3,0,2555.9583333333335,0.4730943258485463,False,False,False,False,False,False,False,False,False,True
40.3,1512.61,5822.54,60,622.2,0,0,97.04233333333333,0.06415555410302576,True,False,False,False,False,True,False,True,False,False
21.1,5651.93,20101.79,24,655.1,4,0,837.5745833333334,0.14819266725727437,False,False,False,False,False,False,False,True,False,False
35.4,10852.66,19845.35,60,864.6,5,2,330.7558333333333,0.030476936808908044,True,False,False,False,False,False,False,False,False,True
35.9,1888.78,8004.07,36,902.5,2,0,222.33527777777778,0.11771369698993044,True,False,False,False,False,False,True,False,False,True
38.2,2090.82,28726.09,36,399.9,2,1,797.9469444444444,0.3816430590046076,True,False,False,False,False,False,False,False,False,True
27.9,8067.49,20871.9,36,533.0,1,2,579.7750000000001,0.07186559875269063,True,False,False,False,False,True,False,False,False,True
39.0,3890.95,27517.62,12,408.5,2,1,2293.1349999999998,0.5893509282068622,False,False,False,False,False,False,False,True,False,False
42.9,1767.63,4416.64,36,903.1,2,0,122.68444444444445,0.06940617875368864,True,False,False,False,False,False,False,False,True,False
44.7,7834.78,12721.26,48,638.3,4,0,265.02625,0.03382689107565638,True,False,False,False,False,False,False,False,False,True
38.2,2844.4,28595.67,24,518.1,2,1,1191.48625,0.41888842842466445,False,False,False,False,False,True,False,True,False,False
58.2,2632.15,2402.19,24,566.3,1,2,100.09125,0.03802642312168218,False,False,False,False,False,True,False,True,False,False
29.1,2033.65,31339.86,60,517.5,1,1,522.331,0.25684409678733267,False,True,False,False,False,False,True,False,False,True
28.1,2019.89,3881.22,48,460.5,1,0,80.85875,0.040031263880551594,True,False,False,False,False,False,False,False,False,True
24.5,1578.47,33686.22,12,623.3,3,0,2807.185,1.7784214981696105,False,False,False,False,False,True,False,False,False,True
38.1,1938.73,22002.1,12,763.4,3,4,1833.5083333333332,0.9457264930527037,True,False,False,False,False,False,False,False,True,False
41.4,7501.66,17837.55,24,430.5,4,0,743.2312499999999,0.09907557114148659,False,False,False,False,True,False,False,True,False,False
51.9,6094.1,2138.51,12,800.0,5,1,178.20916666666668,0.029242901556298332,True,False,False,False,False,True,False,False,False,True
24.5,4264.07,18634.34,12,840.5,3,1,1552.8616666666667,0.12949295926816135,False,False,False,False,False,True,False,True,False,False
40.5,8937.4,30196.17,36,534.8,2,2,838.7824999999999,0.09385084018411301,False,False,False,False,False,True,False,True,False,False
48.4,4255.31,8520.17,12,540.4,0,3,710.0141666666667,0.16685368750998866,True,False,False,False,False,True,False,True,False,False
36.6,11595.26,28300.17,12,526.8,1,0,2358.3475,0.2033889277140927,False,False,True,False,False,True,False,False,True,False
42.8,4927.21,30247.2,48,565.8,1,2,630.15,0.12789184928612368,True,False,False,False,False,False,False,True,False,False
41.9,4264.07,2580.88,60,504.1,0,3,43.01466666666667,0.12949295926816135,True,False,False,False,False,True,False,True,False,False
51.3,1432.59,19049.8,24,689.9,1,1,793.7416666666667,0.5540605903475948,False,False,False,True,False,True,False,False,True,False
42.3,2731.8,18732.57,36,384.9,3,1,520.3491666666666,0.19047849943695788,False,False,False,False,False,True,False,False,True,False
40.6,16440.86,5400.23,24,555.6,1,2,225.00958333333332,0.013685998372133412,False,False,False,False,False,True,False,True,False,False
31.5,2096.47,19264.15,48,377.1,1,3,401.3364583333334,0.19143439038907759,False,False,True,False,True,False,False,False,False,False
40.3,7210.53,7897.76,12,829.4,3,1,658.1466666666666,0.09127576832131744,True,False,False,False,True,False,False,False,False,True
42.9,8913.05,34621.31,24,665.9,4,2,1442.5545833333333,0.16184746879181186,False,False,False,False,False,False,False,True,False,False
41.4,4264.07,31094.38,36,599.1,3,0,863.7327777777778,0.12949295926816135,True,False,False,False,False,True,False,True,False,False
33.8,1858.58,4483.5,60,590.7,2,1,74.725,0.04020542543121401,False,False,True,False,False,True,False,False,False,True
26.4,3160.67,19746.44,24,765.4,1,1,822.7683333333333,0.2603145316436667,False,False,False,False,False,False,False,True,False,False
43.1,6357.19,23436.17,48,668.4,3,0,488.25354166666665,0.07680335822881384,False,False,True,False,False,False,False,False,True,False
33.8,5488.21,10793.41,36,651.7,1,1,299.81694444444446,0.05462927692237573,False,False,False,False,False,True,False,True,False,False
24.4,2560.73,21288.7,60,623.3,3,2,354.81166666666667,0.13855879584379402,False,False,False,False,False,True,False,False,False,True
50.2,1566.96,10742.72,60,623.3,1,0,179.04533333333333,0.11426286069249038,True,False,False,False,True,False,False,False,False,True
34.8,3692.8,4468.29,36,689.0,0,0,124.11916666666667,0.033611126064383504,False,False,False,True,False,False,False,False,False,True
39.9,6426.06,14174.17,36,547.8,3,0,393.7269444444444,0.06127034976824694,False,False,False,False,False,True,False,False,False,True
35.6,1993.46,6118.98,24,555.4,3,0,254.95749999999998,0.12789697246046083,False,False,False,False,False,False,False,False,True,False
34.1,5051.12,24786.72,60,401.0,1,0,413.112,0.08178621754821463,False,True,False,False,False,False,False,False,False,True
51.3,9869.12,24980.4,48,315.2,2,1,520.4250000000001,0.052732665067673046,True,False,False,False,False,True,False,True,False,False
30.0,1523.77,8688.17,36,705.1,5,1,241.33805555555557,0.15838220595741714,True,False,False,False,False,False,False,False,False,True
53.6,1546.13,15834.82,24,669.8,2,0,659.7841666666667,0.4267326566325859,False,True,False,False,True,False,False,False,False,True
28.3,2923.2,28853.69,24,577.9,4,2,1202.2370833333332,0.41127431555165234,False,False,True,False,False,True,False,True,False,False
38.0,6965.34,11311.9,24,619.3,3,2,471.32916666666665,0.06766779022847251,False,False,False,True,False,False,False,False,True,False
42.3,2695.07,10559.92,24,775.7,0,0,439.99666666666667,0.16325982814326467,False,False,False,False,False,True,False,False,False,True
34.6,3213.49,11817.95,24,693.2,5,0,492.4145833333334,0.15323358149581842,False,False,False,True,False,True,False,True,False,False
40.7,9355.15,29598.23,36,602.1,2,0,822.1730555555555,0.08788454003160934,True,False,False,False,False,True,False,False,False,True
35.1,5178.24,17552.73,48,579.5,1,0,365.681875,0.07061895051094784,True,False,False,False,False,False,False,True,False,False
38.5,6563.57,12918.11,48,775.2,2,0,269.1272916666667,0.04100318748129978,False,True,False,False,False,False,False,True,False,False
34.1,3550.37,10465.58,12,658.4,3,0,872.1316666666667,0.2456452888600945,False,False,False,False,False,False,False,False,False,True
42.0,11871.8,26455.83,36,839.1,2,0,734.8841666666667,0.06190166327327365,False,False,False,False,False,True,False,True,False,False
44.4,1510.48,12255.14,36,376.2,1,1,340.42055555555555,0.2253724334660712,True,False,False,False,False,True,False,True,False,False
21.0,10998.37,20755.72,12,451.8,1,1,1729.6433333333334,0.1572636064944803,False,False,False,False,False,True,False,False,False,False
33.6,3379.96,16277.78,24,871.6,1,1,678.2408333333334,0.20066534258591223,False,False,True,False,True,False,False,True,False,False
31.8,7168.53,16493.34,24,519.9,5,0,687.2225,0.0958665861817324,True,False,False,False,False,True,False,False,False,True
50.3,10778.59,20699.65,36,519.7,1,0,574.9902777777778,0.05334559318466719,False,False,False,False,False,True,False,False,True,False
42.9,4264.07,7961.24,48,535.6,2,0,165.85916666666665,0.12949295926816135,False,False,True,False,False,True,False,True,False,False
46.0,6524.94,26855.19,12,575.9,2,0,2237.9325,0.34298131424506384,False,False,False,False,False,True,False,True,False,False
31.2,1882.36,25973.36,60,562.2,4,1,432.88933333333335,0.22997159471812906,True,False,False,False,False,False,False,False,False,True
37.6,3964.73,6217.59,24,709.3,1,0,259.06625,0.06534272178599118,False,False,False,False,False,True,False,True,False,False
32.4,6192.91,16261.52,36,675.2,1,1,451.7088888888889,0.07293968233988418,False,False,False,False,False,False,False,False,False,True
52.1,3578.18,31796.33,24,448.3,0,1,1324.8470833333333,0.37025724799500326,True,False,False,False,False,True,False,False,False,True
27.0,5158.49,31202.14,36,704.0,2,1,866.7261111111111,0.168019344697948,False,False,False,False,False,False,False,True,False,False
40.1,7937.63,27192.79,36,473.8,1,2,755.3552777777778,0.09516131097395125,False,False,True,False,True,False,False,False,False,False
43.3,7120.62,34019.69,60,519.6,4,0,566.9948333333334,0.07962717186664388,False,False,False,False,False,False,False,True,False,False
45.2,4831.7,20297.02,36,667.4,1,2,563.8061111111111,0.1166889728137553,True,False,False,False,False,True,False,True,False,False
26.4,11452.81,22080.91,24,429.6,4,0,920.0379166666667,0.08033294151071547,False,False,False,False,False,False,False,False,False,True
38.0,3983.62,15281.02,24,740.9,1,1,636.7091666666666,0.15983180249831777,False,False,False,True,False,True,False,False,False,True
49.7,2393.69,32017.26,36,602.5,2,0,889.3683333333333,0.37154699631859733,True,False,False,False,True,False,False,True,False,False
38.7,4709.5,28464.23,48,736.1,3,2,593.0047916666666,0.1259167194834907,True,False,False,False,False,True,False,True,False,False
24.9,3200.88,9581.24,24,550.7,1,1,399.2183333333333,0.1247214303835567,False,False,True,False,False,True,False,False,False,True
44.3,6081.76,11385.87,24,658.5,0,2,474.41125000000005,0.07800558542592016,True,False,False,False,False,False,False,True,False,False
28.8,5545.6,8507.79,12,650.2,3,0,708.9825000000001,0.12784594971176078,False,False,False,True,False,True,False,False,False,True
47.2,2180.35,6229.11,36,490.6,3,0,173.03083333333333,0.07935920037596776,False,False,False,False,False,True,False,False,False,True
56.6,1920.44,5457.02,36,701.7,2,0,151.5838888888889,0.07893185316884171,True,False,False,False,False,False,False,False,True,False
45.1,2810.73,30960.75,24,836.7,2,2,1290.03125,0.4589666191382074,False,False,False,False,False,True,False,True,False,False
29.0,6813.9,31915.51,24,602.4,3,2,1329.8129166666665,0.19516178909509221,True,False,False,False,False,False,True,True,False,False
38.7,1425.82,12549.96,12,717.8,1,0,1045.83,0.7334937037389453,False,False,False,False,False,True,False,True,False,False
48.4,13152.5,9121.77,12,519.5,4,1,760.1475,0.057794905867481546,False,True,False,False,False,True,False,False,True,False
26.1,1467.99,23768.98,24,435.6,3,0,990.3741666666666,0.6746463939946475,False,False,True,False,False,False,False,False,False,True
37.0,9390.53,31605.31,60,452.3,4,1,526.7551666666667,0.0560942956473941,False,False,True,False,False,False,False,True,False,False
33.5,2134.86,14565.86,12,592.7,3,1,1213.8216666666667,0.5685720192335546,True,False,False,False,False,False,False,False,False,True
36.9,10281.49,20124.26,36,781.0,3,1,559.0072222222221,0.054370253891072175,False,False,True,False,False,True,False,True,False,False
32.7,1555.09,4053.4,36,735.0,1,1,112.59444444444445,0.07240381181822682,True,False,False,False,False,True,False,False,False,True
34.5,4095.36,2681.84,12,597.6,2,1,223.48666666666668,0.05457070101797147,False,False,False,True,False,True,False,False,False,True
43.7,12825.92,6620.85,12,773.4,2,1,551.7375000000001,0.04301738195543293,False,False,True,False,False,False,False,False,False,True
45.3,1491.03,33541.79,12,827.8,3,3,2795.1491666666666,1.8746431312047613,False,False,False,False,True,False,False,True,False,False
39.6,8589.06,11420.1,24,623.3,2,0,475.83750000000003,0.05540041627908012,False,False,True,False,False,True,False,False,True,False
42.2,3558.93,8668.78,48,944.5,0,1,180.59958333333336,0.050745472045215456,True,False,False,False,False,False,False,True,False,False
31.2,4264.07,20793.23,24,668.2,2,0,866.3845833333334,0.12949295926816135,False,False,True,False,True,False,False,False,True,False
55.8,2198.43,23832.21,24,295.0,0,0,993.00875,0.45168995395946215,False,False,False,False,False,True,False,False,False,True
44.0,3622.47,3741.85,24,677.7,3,0,155.91041666666666,0.04303980881450187,False,False,False,True,False,True,False,False,False,True
25.8,3300.33,17204.49,12,809.5,4,1,1433.7075000000002,0.4344133755278613,True,False,False,False,False,True,False,True,False,False
25.0,4094.56,28120.85,36,314.5,3,0,781.1347222222222,0.1907737877365295,True,False,False,False,False,False,True,False,False,True
45.1,2324.54,2529.2,36,447.9,2,1,70.25555555555555,0.030223422807661434,False,False,False,True,False,False,False,True,False,False
33.7,1932.88,32088.56,60,739.8,1,3,534.8093333333334,0.27669039493731085,False,False,False,False,True,False,False,False,False,True
46.6,2398.13,32593.28,12,586.9,2,0,2716.1066666666666,1.1325935855607203,True,False,False,False,False,True,False,False,False,True
31.8,1510.57,18822.4,24,405.8,2,0,784.2666666666668,0.5191859109308458,False,False,False,False,False,False,False,True,False,False
48.0,4264.07,22155.78,24,546.9,1,0,923.1574999999999,0.12949295926816135,False,True,False,False,False,True,False,True,False,False
42.4,26824.63,34333.5,24,746.2,2,0,1430.5625,0.05333018570868259,False,False,False,False,False,False,False,True,False,False
38.9,1407.25,19342.84,36,454.9,3,2,537.3011111111111,0.38180927858803937,True,False,False,False,False,True,False,True,False,False
32.9,4338.22,10108.27,48,781.6,3,0,210.58895833333335,0.04854271056975124,True,False,False,False,False,True,False,False,True,False
48.3,3304.05,17560.7,48,628.8,2,1,365.84791666666666,0.11072711234981175,True,False,False,False,False,False,False,False,False,True
44.6,1521.52,25164.18,24,698.5,4,0,1048.5075,0.6891184428129867,False,False,False,False,False,False,True,False,False,True
30.0,14902.87,34516.38,36,761.3,1,0,958.7883333333333,0.06433581804645515,False,False,False,False,True,False,False,False,False,True
36.8,5077.8,2565.03,24,776.8,1,1,106.87625000000001,0.021047747014361053,True,False,False,False,False,True,False,False,False,True
40.8,4566.48,29290.24,48,800.9,3,2,610.2133333333334,0.13362881957153985,True,False,False,False,False,False,False,True,False,False
33.2,14109.96,31090.52,60,472.3,0,3,518.1753333333334,0.03672408234793668,False,False,False,False,False,True,False,False,False,True
61.3,5995.78,13278.0,24,775.8,2,1,553.25,0.09227323201939827,True,False,False,False,False,True,False,False,True,False
25.7,3815.49,12493.21,60,496.2,1,1,208.22016666666664,0.05457232652187357,True,False,False,False,False,False,False,False,False,True
31.5,3510.89,26785.95,48,630.3,1,0,558.040625,0.1589456301423695,False,True,False,False,False,False,False,False,False,True
47.1,4010.06,33900.2,48,801.9,1,1,706.2541666666666,0.17612059792258983,False,False,False,False,False,False,False,False,False,False
41.7,4604.48,31316.0,24,623.3,6,0,1304.8333333333333,0.2833834288561356,False,False,False,False,False,True,False,True,False,False
56.8,2440.39,23246.96,12,703.5,1,0,1937.2466666666667,0.7938266665280549,False,True,False,False,False,False,False,True,False,False
56.2,13302.57,32705.87,48,720.9,2,0,681.3722916666667,0.051221101723535806,False,False,False,False,False,True,False,False,False,True
32.0,2499.78,33891.84,24,566.8,1,2,1412.1599999999999,0.5649137101468379,True,False,False,False,False,False,False,False,False,True
41.8,4448.9,17446.69,12,623.3,3,3,1453.8908333333331,0.32679782194820184,True,False,False,False,False,True,False,False,False,True
56.1,3969.56,2461.78,60,472.8,0,0,41.02966666666667,0.010336074165223835,True,False,False,False,True,False,False,True,False,False
30.0,2536.32,10601.74,36,682.7,1,0,294.49277777777775,0.116110260778086,False,False,True,False,False,False,False,False,False,True
